|labels 0 1 |features -11.635852 -8.878210 -6.928138 -6.400808 -7.026266 -8.129470 -8.451408 -7.194229 -4.685939 -2.150843 -0.859475 -1.046797 -1.718776 -1.600473 -0.143947 2.111523 4.019858 4.697003 4.053754 2.338351 -0.268926 -3.718341 -7.686443 -11.382456 -13.636774 -13.782266 -12.009277 -9.142195 -5.814336 -2.103682 2.316229 7.380292 12.311706 16.023763 18.051026 18.949695 19.904506 21.505980 23.425202 24.530325 24.176982 22.621066 20.779943 19.181287 17.607730 15.241443 11.770682 8.026700 5.550494 5.309666 6.841577 8.401760 8.273570 5.968828 2.764206 0.742472 1.391213 4.627229 8.893513 12.181549 13.139231 11.600311 8.168161 3.631073 -1.463456 -6.633644 -11.464305 -15.193447 -17.097893 -16.824486 -14.908976 -12.118889 -9.143893 -6.384572 -4.086059 -2.590430 -2.411111 -3.920823 -6.684836 -9.603261 -11.439436 -11.819450 -11.404249 -11.330741 -12.192756 -13.496506 -14.050398 -13.144878 -11.076127 -8.920246 -7.468500 -6.550001 -5.283608 -3.026664 -0.075145 2.373854 3.222078 2.370389 0.574485 -1.240084 -2.602496 -3.720045 -4.936781 -6.146135 -6.869078 -6.758533 -6.062369 -5.609431 -6.157306 -7.857488 -10.095117 -11.926201 -12.507071 -11.551184 -9.340617 -6.692898 -4.521563 -3.528287 -3.759223 -4.576915 -4.962485 -4.335998 -2.965704 -1.833612 -1.816846 -2.921641 -4.225854 -4.762950 -4.418198 -4.128256 -5.089943 -7.453002 -9.981594 -10.781759 -8.671768 -4.106236 1.128220 5.214847 7.536170 8.713523 9.706609 10.950126 12.039585 12.440261 11.871938 10.879212 9.906307 8.933727 7.129332 3.784204 -1.273925 -7.183748 -12.681706 -16.789205 -18.998204 -19.295179 -17.676664 -14.039234 -8.441357 -1.512229 5.710205 11.624460 15.096803 15.382580 12.479502 7.018422 0.461091 -5.524847 -9.309767 -10.284982 -9.201310 -7.688238 -7.066334 -7.436732 -7.666264 -6.436746 -3.347868 0.407381 2.867107 2.784682 0.526772 -2.371455 -4.312454 -4.680295 -4.149059 -3.831187 -4.415929 -5.873584 -7.703375 -9.311842 -10.458819 -11.047808 -11.110883 -10.607820 -9.828028 -9.208639 -9.189053 -9.974173 -11.301183 -12.512964 
|labels 0 1 |features -10.461553 -7.733738 -5.692445 -3.954557 -2.825389 -2.330853 -2.384263 -2.814004 -3.551610 -4.507933 -5.588221 -6.489564 -6.829760 -6.129870 -4.229130 -1.365367 1.714835 4.141588 5.168883 4.622873 2.669628 -0.336332 -3.911602 -7.319097 -9.526721 -9.343608 -6.120209 -0.447298 5.784907 10.418042 12.214131 11.696527 10.629260 10.662921 12.131803 14.098376 15.318438 15.455649 15.239169 15.612520 16.609286 17.260395 16.353438 13.759291 10.363249 7.490556 5.757967 4.755498 3.417212 1.163573 -1.906297 -5.275424 -8.575633 -11.657041 -14.317817 -15.851070 -15.477563 -12.866242 -8.561201 -3.615588 0.869902 4.504961 7.395346 9.694785 11.226522 11.828743 11.486153 10.357967 8.606312 6.125694 2.804320 -0.961671 -4.064406 -5.262759 -4.008029 -0.880849 2.841756 6.078144 8.449470 10.122745 11.067273 10.797888 8.857435 5.338740 1.020998 -3.118770 -6.616472 -9.639609 -12.305751 -14.238444 -14.819135 -13.902073 -12.445367 -12.025023 -13.451005 -15.944086 -17.562123 -16.737959 -13.552264 -9.692662 -7.092037 -6.528457 -7.086780 -7.077757 -5.639876 -3.299855 -1.510509 -1.506559 -3.609009 -7.071757 -10.773662 -13.724006 -15.559458 -16.335633 -16.411883 -16.216156 -16.237547 -16.711147 -17.580258 -18.485389 -19.017249 -18.617261 -16.903390 -13.825124 -9.876885 -5.967232 -3.273430 -2.532873 -3.749620 -6.153726 -8.662448 -10.420938 -11.192548 -11.199926 -10.798205 -10.273139 -9.837518 -9.551212 -9.197162 -8.319797 -6.411874 -3.525466 -0.582369 0.915752 -0.104340 -3.342713 -6.999804 -8.885467 -7.701907 -3.701060 1.547355 6.366486 9.813917 11.578662 11.424262 8.981023 3.938902 -3.136377 -10.601459 -16.269349 -18.597786 -17.312903 -13.504358 -8.598384 -3.885345 0.313297 4.141258 7.798949 11.264175 14.609137 17.631534 20.495217 23.268164 25.651941 26.844265 26.526649 24.306081 20.763230 16.995765 14.103973 12.292423 11.136746 9.752948 7.710834 5.451855 3.753259 2.983906 2.627239 1.522464 -1.090073 -4.856781 -8.427130 -10.686097 -11.455966 -11.503032 -11.964051 -13.194778 -14.316596 -14.175488 -12.435849 
|labels 0 1 |features 8.400217 8.641130 5.446523 1.820385 -3.209791 -8.691302 -13.192227 -15.540253 -15.064269 -12.087417 -7.794720 -3.895984 -1.587043 -1.335836 -2.496912 -3.817146 -3.983061 -2.348394 1.014720 5.205106 8.648729 9.678344 7.132189 1.226368 -6.209941 -12.374773 -15.098889 -14.168261 -11.469151 -9.692850 -10.467140 -13.227125 -15.821106 -16.249892 -13.974545 -9.981990 -6.018245 -3.127292 -1.277147 0.050225 1.191680 2.310223 3.521444 5.040448 6.868262 8.370271 8.437629 6.192024 2.151218 -1.758454 -3.115023 -0.475642 5.768241 13.474708 20.261829 24.652639 26.392788 26.087776 24.485764 21.984165 18.692662 14.738689 10.371938 5.868197 1.554623 -2.349580 -5.691023 -8.336474 -10.097908 -10.921961 -10.768602 -9.573491 -7.546875 -4.966617 -2.266463 0.252515 2.370593 4.223405 5.958695 7.596685 8.876219 9.378145 8.869560 7.200285 4.613126 1.579959 -1.170415 -3.080838 -3.824365 -3.624928 -3.144815 -3.098576 -3.742073 -4.771600 -5.440034 -5.171100 -3.974196 -2.314490 -0.670487 0.735162 2.118332 3.807888 5.882578 8.262025 10.781511 13.304048 15.727329 17.837560 19.272858 19.679903 19.074133 17.717463 16.020756 14.341611 12.956755 12.055654 11.884670 12.493887 13.479506 14.068758 13.255546 10.838572 7.311680 3.757532 1.135700 -0.055834 -0.284641 -0.089194 0.089887 0.132435 0.134392 0.102036 -0.247417 -1.305302 -3.348244 -6.450265 -10.300806 -14.242274 -17.268112 -18.323979 -16.835939 -13.020693 -7.907820 -2.937276 0.842996 3.369623 5.273990 7.201144 9.200842 10.475108 10.039243 7.564917 3.872684 0.639092 -0.570132 0.806832 3.996422 7.354201 9.320037 9.217417 7.396722 4.974558 3.352683 3.409315 5.381400 8.718900 12.297276 14.653324 14.792273 12.341441 8.116780 3.389601 -0.329288 -2.326906 -2.449726 -1.273540 0.540010 2.442853 4.117154 5.078852 5.038158 4.108097 2.430234 0.597657 -0.870419 -1.956335 -2.970174 -3.874438 -4.323644 -3.831039 -2.204107 -0.003983 1.813297 2.095099 0.728402 -1.567354 -3.466204 -4.179956 -3.389471 -1.441607 
|labels 1 0 |features 14.848123 8.626821 3.667225 -2.104068 -8.411967 -15.156556 -21.589163 -26.354984 -28.234348 -27.047192 -23.719643 -19.551879 -15.400863 -11.252280 -6.421137 -0.588748 5.742678 11.457282 15.276014 16.606578 15.470984 12.456346 8.070010 2.968483 -2.207114 -6.587894 -9.711450 -11.528355 -12.371416 -12.527886 -11.758899 -9.615214 -6.008063 -1.798774 1.698131 3.460759 3.793808 4.087009 5.913053 9.648888 14.380653 18.422267 20.566183 20.614073 19.192364 16.877980 14.062987 10.918618 7.847515 5.436061 4.262276 4.388265 5.393320 6.643401 7.793977 8.759496 9.605661 10.409802 11.197103 11.868698 12.224719 11.867592 10.371413 7.637761 4.188646 0.956188 -1.267500 -2.418406 -3.299421 -4.865230 -7.470635 -10.533748 -12.908152 -13.580644 -12.281700 -9.457831 -5.882956 -2.343546 0.553533 2.523416 3.616451 4.057821 4.070218 3.559838 2.188068 -0.252625 -3.286440 -5.793480 -6.864232 -6.499172 -5.659818 -5.456020 -6.286590 -7.180896 -6.787527 -4.697604 -1.880923 0.031359 0.094326 -1.250035 -2.424914 -2.237575 -0.507996 1.966874 4.350055 6.163990 7.350340 7.774787 7.035112 4.849163 1.531204 -1.983395 -4.677618 -5.962408 -5.764687 -4.304072 -1.825978 1.224977 4.057983 5.726482 5.804909 4.733896 3.499653 2.718404 1.995591 0.278673 -2.975642 -6.904617 -9.687992 -10.037200 -8.285843 -6.272728 -5.840445 -7.246127 -8.929825 -8.994897 -6.644446 -2.889459 0.451103 2.160278 2.499323 2.561909 3.191714 4.192710 4.614470 3.656270 1.408232 -1.120472 -2.789713 -3.096980 -2.410603 -1.594225 -1.383228 -1.833493 -2.377548 -2.423259 -1.879080 -1.407038 -2.038835 -4.405349 -8.115010 -11.946789 -14.362341 -14.588123 -12.950358 -10.485660 -8.209096 -6.658123 -5.700845 -4.899255 -4.019003 -3.004429 -1.924377 -0.803833 0.229797 0.906583 0.729884 -0.788827 -3.717151 -7.457688 -10.884895 -12.900071 -12.825492 -11.030188 -8.642225 -7.006326 -6.882701 -8.042562 -9.347834 -9.545910 -8.026365 -5.140331 -1.747579 1.519830 4.474790 7.160764 9.451672 10.758676 10.718614 9.653319 
|labels 0 1 |features -7.539652 -10.615562 -13.311499 -15.100540 -15.493143 -14.282203 -11.537770 -7.808242 -3.766338 0.071083 3.475559 6.403594 9.097597 11.746285 14.377195 16.666124 18.069028 18.060210 16.208488 12.665174 8.241081 3.793907 -0.010181 -2.622470 -3.579861 -2.456966 0.985506 6.273381 12.187995 17.005488 19.585333 19.846154 18.813922 17.863881 17.744122 18.305884 18.838083 18.840387 18.277142 17.493035 16.761611 16.104058 15.353453 14.349511 13.135797 11.627996 9.728848 7.443054 5.136020 3.502470 3.135413 4.156048 6.051045 8.173822 10.025842 11.710354 13.196880 14.198199 14.092740 12.600794 10.030200 7.462874 5.827659 4.986784 3.861663 1.147031 -3.432917 -8.795623 -12.968089 -14.474392 -13.284113 -10.785734 -8.738579 -8.228291 -9.142527 -10.502331 -11.256244 -11.218713 -11.054791 -11.832911 -14.071653 -17.425488 -20.647590 -22.555274 -22.686232 -21.762636 -20.980588 -21.319448 -22.565744 -23.820555 -23.848020 -22.367476 -19.868786 -17.265148 -14.960154 -12.942103 -10.776412 -8.240245 -5.720823 -3.810957 -2.984215 -3.346863 -4.885707 -7.528608 -11.092222 -15.002926 -18.311614 -20.078452 -19.884216 -18.257285 -16.359105 -15.225002 -15.138498 -15.652628 -15.981130 -15.711241 -14.976137 -14.251662 -14.226874 -15.329513 -17.612904 -20.774452 -24.171152 -26.786331 -27.785999 -26.950295 -24.534978 -21.163052 -17.343886 -13.005275 -7.718563 -1.320248 5.728353 12.470248 17.551036 20.229220 20.214616 17.778587 13.583976 8.674532 4.187543 1.419277 1.095714 2.912136 5.539951 7.352448 7.375379 5.979055 4.661758 4.998366 7.475844 11.062099 14.060468 15.140421 14.163363 12.089529 10.189254 9.009464 8.166998 7.101569 5.747978 4.617639 4.352928 5.054062 5.959133 6.015154 4.812228 2.900493 1.422850 1.319790 2.664691 4.756951 6.816598 8.399861 9.434050 9.902405 9.583904 8.184591 5.810596 3.077585 0.777427 -0.550523 -0.912188 -0.610587 0.132302 1.446285 3.455017 5.968034 8.405603 10.039153 10.510732 9.899509 8.654408 7.053979 5.162665 2.778059 -0.117240 -3.354358 -6.622924 -9.428252 
|labels 1 0 |features -1.170656 2.703524 6.355680 10.339201 13.971908 16.872002 18.274587 17.429327 14.013778 8.590447 2.174991 -3.880743 -8.626836 -11.801566 -13.895397 -15.770319 -17.812828 -19.743083 -20.675313 -19.840316 -17.299042 -14.246923 -12.123318 -11.723348 -12.657498 -13.587906 -13.245982 -11.249034 -8.251468 -5.410936 -3.554342 -2.770585 -2.560584 -2.358931 -1.781652 -0.607336 1.294716 4.055436 7.680654 11.842176 15.746132 18.536703 19.645750 18.861540 16.491913 13.231838 9.735461 6.577505 4.174217 2.663203 2.010262 2.084203 2.434881 2.545891 1.977335 0.688722 -0.921937 -1.906508 -1.422608 0.822076 4.141337 7.369146 9.375995 9.916202 9.628967 9.604623 10.436458 11.824001 12.737414 12.241212 10.113924 7.058483 4.036621 1.650011 -0.284769 -2.530855 -5.626341 -9.397758 -13.052921 -15.666383 -16.635275 -15.978321 -13.983216 -10.946246 -7.208988 -3.344435 -0.391726 0.640193 -0.567348 -3.069361 -5.121465 -5.228136 -3.332076 -0.702046 1.011162 1.167778 0.535045 0.547023 1.675396 2.985536 2.622096 -0.521537 -5.919359 -11.325996 -14.718424 -15.191464 -13.223945 -9.956551 -6.478140 -3.127131 -0.088643 2.305512 3.717394 4.385779 5.070217 6.515149 8.758139 11.000957 11.935344 10.845150 8.038437 4.488279 1.044419 -1.826172 -3.916363 -4.819587 -3.863735 -0.706040 4.153348 9.263721 12.894081 13.804994 11.914121 8.047416 3.457353 -0.596203 -3.284474 -4.323949 -4.063510 -3.462901 -3.484480 -4.651411 -6.542618 -8.077667 -8.196806 -6.598164 -3.661848 -0.247980 2.709918 4.564844 4.886627 3.651643 1.362280 -0.884314 -1.938442 -1.308729 0.326114 1.572591 1.407209 0.062752 -1.137440 -0.760273 1.471266 4.423820 6.427490 6.457258 4.781595 2.636067 1.245530 1.100148 1.883523 2.825230 3.282878 2.992627 2.179408 1.472964 1.605972 2.920810 5.134791 7.322870 8.408535 7.838382 5.790478 2.913238 -0.073977 -2.560769 -3.948204 -3.453628 -0.652672 3.887215 8.341563 10.523136 9.344209 5.889339 2.732869 2.258081 4.794957 8.496387 10.642677 9.737214 
|labels 0 1 |features -7.993431 -6.704657 -6.744148 -6.889815 -7.210001 -7.299377 -6.668713 -5.005720 -2.293232 1.405457 5.798306 10.481237 14.718173 17.632408 18.378889 16.748501 13.213469 8.746687 4.395818 0.804219 -2.008565 -4.503830 -7.225662 -10.434682 -13.699817 -16.123690 -16.572058 -14.401889 -9.989400 -4.696142 -0.228481 2.179823 2.607749 2.288123 2.695868 4.617905 7.532173 10.010119 10.722803 9.445641 7.073087 4.845411 3.330723 1.964643 -0.447145 -4.480654 -9.281633 -12.891694 -13.429767 -10.397299 -5.168366 -0.080579 2.971593 3.688203 3.081008 2.452495 2.394866 2.644182 2.707156 2.578685 2.791451 3.740458 5.077937 5.719639 4.750984 2.253137 -0.524592 -2.074026 -1.716842 -0.054432 1.563981 2.037918 1.211398 -0.233623 -1.591610 -2.680671 -3.787647 -5.180863 -6.723453 -7.816249 -7.996403 -7.295810 -6.302325 -5.709731 -5.823190 -6.284436 -6.307037 -5.146507 -2.547844 1.008508 4.559236 7.005354 7.669705 6.707063 5.018256 3.860707 4.185497 5.984567 8.266408 9.702662 9.318991 7.086512 3.961306 1.118815 -0.915130 -2.459616 -4.385561 -7.262153 -10.831425 -14.055544 -16.059977 -16.762317 -16.937359 -17.597310 -19.020679 -20.487245 -20.847993 -19.721721 -17.986749 -17.227509 -18.485248 -21.442768 -24.461186 -25.764870 -24.852418 -22.775217 -21.264474 -21.302955 -22.419665 -22.924185 -21.140564 -16.552993 -10.230175 -3.976909 0.568535 2.806746 3.350849 3.604985 4.866932 7.943362 12.764526 18.560980 24.238993 28.786223 31.578640 31.955521 29.540244 24.222866 16.751326 8.305655 0.994026 -3.442088 -4.029747 -1.308200 3.400846 8.365868 12.521564 15.359828 17.028189 17.636040 17.299489 15.966685 13.894637 11.175259 8.246234 5.413950 2.872459 0.860685 -0.281468 -0.366554 0.538605 2.139812 3.744687 4.915060 5.511802 5.718339 5.755058 5.618513 4.830704 2.846747 -0.335701 -4.044583 -7.204213 -8.861112 -8.839610 -7.850863 -6.702425 -5.617627 -4.156425 -1.630879 2.149517 6.518402 10.158127 12.135154 12.369214 11.606803 10.650843 9.940628 9.319403 8.385325 
|labels 0 1 |features -5.103505 -5.617565 -7.691735 -9.468880 -11.625248 -13.380637 -13.750375 -11.806995 -7.112231 -0.090214 7.830524 14.809712 19.527720 21.906154 22.570660 22.372629 21.428696 19.374776 15.760784 11.007898 6.083596 2.112058 -0.484636 -1.859789 -2.533387 -2.863329 -3.043749 -3.251775 -3.937271 -5.120945 -6.485112 -7.156483 -6.348643 -3.901904 -0.728390 2.146059 4.089091 5.273493 6.261592 7.436498 8.714229 9.772177 10.593396 11.483299 12.750054 14.098746 14.662599 13.401201 9.891072 4.639579 -0.966724 -5.347475 -7.456523 -7.120829 -5.047757 -2.501540 -0.602206 0.262217 0.558517 1.040985 2.264430 4.070677 5.773345 6.833691 7.326966 7.699588 8.212716 8.621373 8.353305 7.163702 5.601636 4.693501 5.089651 6.457669 7.804374 8.176778 7.284510 5.404167 2.898881 -0.226477 -4.067800 -8.379534 -12.465356 -15.693595 -17.907888 -19.568438 -21.131166 -22.338804 -22.248222 -20.011639 -15.751283 -10.772330 -6.880626 -5.340233 -6.283765 -8.924983 -12.068310 -14.596245 -15.717019 -15.126320 -12.999338 -10.170638 -7.849242 -7.080459 -8.182915 -10.780109 -14.089631 -17.425287 -20.216916 -21.947028 -22.186287 -20.801005 -18.373858 -16.110869 -15.115324 -15.623011 -16.746790 -17.182166 -16.155964 -14.048902 -11.800132 -10.356918 -9.903462 -10.015724 -10.144580 -10.052678 -9.607980 -8.654558 -7.082936 -5.154915 -3.672804 -3.635405 -5.285052 -7.633056 -8.678315 -6.775684 -1.677438 4.812195 10.197988 12.474775 11.530270 8.936495 7.147055 7.598842 10.255037 13.654268 15.928386 15.948534 13.982697 11.282118 9.290686 8.872586 9.933863 11.750300 13.516727 14.878877 15.986431 17.283186 19.210332 21.942687 24.958069 27.366581 28.035938 25.939994 20.836009 13.588334 5.693802 -1.258982 -6.133598 -8.544451 -8.701519 -7.048344 -4.123413 -0.552681 2.866583 5.549885 7.236666 8.163723 8.727285 9.095108 8.991427 7.979486 5.895118 3.185986 0.680876 -0.866259 -1.112306 -0.248239 1.189721 2.584395 3.394508 3.182690 1.895980 -0.143566 -2.357806 -4.286225 -5.887759 -7.523554 -9.705853 -12.619278 
|labels 1 0 |features -3.338645 -2.725126 -2.302887 -1.745647 -0.811338 0.679835 2.356947 3.372329 2.855871 0.605307 -2.649029 -5.450460 -6.716989 -6.324729 -5.374812 -5.149404 -6.365107 -8.535799 -10.711973 -12.022809 -12.396948 -12.156108 -11.772202 -11.689601 -11.992545 -12.974460 -14.434719 -15.913105 -16.063001 -14.123470 -9.852507 -4.308959 1.012658 4.734334 6.542057 6.997030 6.953541 6.866485 6.709735 6.295093 5.529545 4.367916 3.157999 2.162184 1.895807 2.641308 4.273862 5.946208 6.634265 5.541173 3.106957 0.696399 -0.035213 1.683961 5.335253 9.348796 12.494948 14.316198 15.451475 16.495831 17.686714 18.788110 19.341368 18.870190 17.624835 16.276619 14.869943 13.449856 11.816614 9.847456 7.089966 3.658648 -0.207654 -3.806942 -6.588067 -7.886483 -7.503753 -5.921585 -4.047401 -2.712412 -2.526728 -3.496817 -5.000426 -6.105421 -6.043517 -4.592364 -2.363055 -0.485459 -0.040046 -1.377484 -3.841009 -6.279982 -7.758757 -8.026691 -7.345199 -6.194375 -4.692659 -2.813024 -0.827819 0.568488 0.567496 -1.091307 -3.807757 -6.452813 -8.218204 -9.006382 -9.266209 -9.137408 -8.123237 -5.483754 -1.200214 3.498131 6.556404 6.563961 3.739936 -0.080854 -2.754108 -3.263044 -2.331327 -1.613788 -2.333297 -4.449495 -6.935612 -8.719241 -9.520786 -9.823242 -10.245082 -10.932224 -11.585042 -11.956507 -12.181532 -12.738383 -13.755241 -14.600463 -14.107654 -11.380848 -6.639196 -1.326315 2.624484 3.940609 2.654291 0.097787 -2.209670 -3.388426 -3.563215 -3.583874 -4.214722 -5.501709 -6.911101 -7.901022 -8.232666 -8.113815 -7.842280 -7.341588 -6.056895 -3.427343 0.673751 5.580263 10.143592 13.291950 14.554625 14.112103 12.605329 10.732769 8.976581 7.580886 6.660042 6.312838 6.499175 7.107100 7.900267 8.534419 8.548904 7.511630 5.051720 1.208393 -3.722059 -9.077578 -14.038954 -17.808044 -19.752813 -19.304328 -16.173011 -10.531597 -3.348129 3.756874 9.130045 11.857480 12.050111 10.784335 8.994849 7.044767 4.650043 1.333853 -2.841769 -7.269679 -11.267089 -14.319934 -15.942172 -15.587704 
|labels 1 0 |features -21.327445 -16.345985 -11.196842 -7.987481 -5.881418 -4.853506 -4.007262 -2.726334 -1.168457 -0.172205 -0.498990 -1.995219 -3.756537 -4.811440 -4.850626 -4.166361 -3.337873 -2.763978 -2.616531 -3.043407 -4.329158 -6.645572 -9.678476 -12.689649 -14.795821 -15.480307 -14.854502 -13.345340 -11.470995 -9.699852 -8.480464 -8.092204 -8.521356 -9.267607 -9.641249 -9.201756 -8.060994 -6.862200 -6.098472 -5.719074 -5.141627 -4.014682 -2.441392 -0.862012 0.622494 2.538857 5.962830 11.225383 17.237987 21.884466 23.365775 21.332870 17.244245 13.528453 12.088514 13.348201 16.311290 19.428247 21.378987 21.658581 20.449557 18.251255 15.595879 12.737485 9.589506 5.961193 2.002134 -1.617951 -3.945671 -4.387654 -3.259509 -1.791774 -1.307083 -2.126007 -3.274771 -3.153981 -0.922809 2.664210 5.646173 6.262765 4.112233 0.509474 -2.489833 -3.516775 -2.558921 -0.519342 1.569799 3.199418 4.349017 4.982005 4.680082 2.899297 -0.448145 -4.486988 -7.743228 -8.701099 -6.699691 -2.201917 3.441497 8.732163 12.403669 13.901896 13.276817 11.080805 7.967262 4.722468 1.877508 -0.231278 -1.826052 -3.232554 -4.937582 -6.927135 -8.704939 -9.460085 -8.592432 -6.145780 -3.036442 -0.679851 -0.115416 -1.519916 -4.026300 -6.345970 -7.489820 -7.298203 -6.376282 -5.499479 -5.029464 -4.662173 -3.742415 -1.812337 0.900171 3.730353 5.705090 6.248085 5.366130 3.604981 1.527086 -0.395102 -2.004455 -3.295249 -4.176545 -4.503453 -4.235347 -3.687326 -3.484844 -4.269372 -6.127992 -8.312420 -9.559615 -8.828228 -6.114195 -2.613288 -0.076588 0.296652 -1.154183 -2.838026 -2.881148 -0.544372 3.286176 6.571326 7.724619 6.562534 4.398826 2.930188 2.930441 3.684350 3.682942 1.765280 -2.002948 -6.521278 -10.533666 -13.276040 -14.597143 -14.448778 -12.708535 -9.121128 -4.084988 1.206029 5.180950 6.965519 6.898565 6.203302 6.117052 6.796356 7.283705 6.410419 3.832515 0.441252 -2.185571 -2.990786 -2.107357 -0.576222 0.471356 0.708624 1.009161 2.473071 5.674650 9.959862 13.799651 15.681503 
|labels 0 1 |features 11.505878 7.144106 3.026076 -1.271206 -5.252955 -7.724267 -7.761942 -5.190846 -1.211876 1.942692 2.292146 -0.361624 -4.178991 -6.418274 -5.484675 -2.008209 1.656050 3.390392 2.547010 0.098970 -2.747459 -5.459283 -8.207316 -10.826813 -12.145649 -10.503504 -5.368134 1.658735 7.587590 9.772110 7.577824 2.953412 -1.230424 -3.045765 -2.406934 -0.326634 1.999251 4.332753 7.095098 10.416499 13.649217 15.684188 15.599929 13.339128 9.755091 6.002201 2.797034 0.364537 -1.553300 -3.249386 -4.996240 -6.835758 -8.846517 -11.059229 -13.234464 -14.898779 -15.339279 -14.120394 -11.215284 -7.282990 -3.233352 0.145574 2.606791 4.395477 5.862202 7.021568 7.451331 6.639548 4.563534 1.861828 -0.337308 -1.186769 -0.484562 1.175791 2.883143 4.039852 4.627645 5.026399 5.486485 5.941046 5.928834 5.076155 3.473638 1.677497 0.392357 -0.109379 -0.092530 -0.315467 -1.390243 -3.291748 -5.213596 -6.257892 -5.837286 -4.088353 -1.790992 0.291999 1.694419 2.293006 2.036116 0.867607 -1.303878 -4.004702 -6.166203 -6.799150 -5.577409 -3.093924 -0.453768 1.354827 2.291740 2.854725 3.405908 3.497388 2.357984 -0.526580 -4.552517 -8.297866 -10.437771 -10.874433 -10.582437 -10.930087 -12.518464 -14.741376 -16.215463 -15.826736 -13.454934 -9.860050 -6.037134 -2.667350 0.071613 2.262334 3.825673 4.554298 4.270262 3.094448 1.459848 -0.039670 -1.029746 -1.427148 -1.505689 -1.617455 -1.989211 -2.732027 -3.788530 -4.943308 -6.070487 -6.981064 -7.530882 -7.640059 -7.280921 -6.273741 -4.518500 -1.839055 1.730866 5.603596 8.696001 9.935959 8.714676 5.325839 1.133077 -2.327466 -4.267054 -4.875566 -4.944521 -5.167843 -5.471306 -5.051586 -3.086097 0.485874 4.815468 8.597997 10.749985 10.853776 9.081508 5.880121 1.893475 -2.158727 -5.444876 -7.027984 -6.398868 -3.920095 -0.765944 1.548954 1.872747 -0.057140 -3.140753 -6.084600 -7.674216 -7.602466 -6.200944 -4.508833 -2.773204 -0.826590 1.827514 5.318650 9.178764 12.366342 13.954527 13.792053 12.428989 10.644929 
|labels 0 1 |features -12.881075 -10.400126 -11.309943 -10.888927 -10.201306 -8.300034 -4.796729 -0.032415 5.178921 9.918893 13.264232 14.324369 12.779563 9.195096 5.045286 1.994367 1.000056 1.589777 2.455121 2.095571 -0.112266 -3.784787 -7.807319 -11.156569 -12.986498 -12.828211 -10.565996 -6.436843 -1.299362 3.533241 6.958056 8.692615 9.382899 10.136146 11.641456 13.591779 14.871710 14.464045 12.204249 9.026057 6.278681 4.881117 4.770817 5.309036 5.658666 5.688700 5.850502 6.647577 7.866370 8.763798 8.326890 6.035240 2.145886 -2.308292 -6.301407 -9.145648 -10.536969 -10.462885 -9.100745 -6.515617 -3.064253 0.746854 4.428877 7.472008 9.408167 10.084740 9.436067 7.809678 6.031783 4.683529 3.650910 2.192521 -0.744858 -5.475892 -10.946426 -15.228735 -16.740270 -15.195624 -11.646199 -7.551292 -3.593449 0.316371 4.552993 8.756167 11.945201 13.044574 12.080264 9.799264 7.132250 4.339973 0.979951 -3.452572 -8.537318 -13.066331 -16.026905 -17.249577 -17.519276 -17.844170 -18.530875 -18.959731 -18.317302 -16.387844 -13.681786 -11.124641 -9.301260 -8.187050 -7.294037 -6.240218 -4.994034 -3.916283 -3.531009 -4.207582 -5.939785 -8.336559 -10.760652 -12.573021 -13.574603 -14.158046 -14.967126 -16.404430 -18.293750 -19.914728 -20.475726 -19.587127 -17.409754 -14.380370 -10.997251 -7.583220 -4.482434 -2.050499 -0.598152 -0.131372 -0.397576 -1.061931 -1.904844 -2.879546 -3.891293 -4.639240 -4.609696 -3.508608 -1.576567 0.449507 1.633499 1.512245 0.221757 -1.441181 -2.603020 -2.689071 -1.864000 -0.711022 0.008066 0.002628 -0.192469 0.260676 1.945836 4.563744 6.833976 6.961069 4.002236 -1.645058 -8.270621 -13.587417 -15.668902 -13.804522 -8.640272 -1.987510 3.768416 6.543673 5.443737 1.166791 -4.149531 -8.223557 -9.907478 -9.346755 -7.595782 -5.627923 -3.561262 -0.903193 2.491008 6.128396 9.176516 11.089355 12.060677 12.410271 12.010588 10.273232 6.865290 2.444585 -1.251385 -2.628764 -1.430439 1.152708 3.209803 3.447490 2.218165 0.743779 -0.106375 -0.318456 -0.438101 -0.865646 
